,mbfc__Event_Date__c,mbfc__Location_text__c,mbfc__Notation_Type__c,mbfc__Register_Entry_Type__c,mbfc__Ordination_Type__c,mbfc__Celebrant__c,mbfc__Contact__c,Archdpdx_Job_Id__c,Archdpdx_Migration_Id__c
951,1979-11-23,"San Felipe de Neri, Albuquerque, NM",Proof of Baptism,Notation,,,003Dx00000nKjHpIAK,124,654_Notation_ProofofBaptismnan
952,2001-04-14,,Notice of Confirmation,Notation,,,003Dx00000nKjHpIAK,124,654_Notation_NoticeofConfirmationnan
953,2014-05-31,"St. Dominic Church, San Francisco, CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjHpIAK,124,654_Notation_NoticeofHolyOrdersDiaconate
954,2015-05-30,"San Francisco, CA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjbRIAS,003Dx00000nKjHpIAK,124,654_Notation_NoticeofHolyOrdersPresbyteral
955,1994-09-25,"Episcopal Church of Good Samaritan, Corvallis, OR",Proof of Baptism,Notation,,,003Dx00000nKjHtIAK,124,3042_Notation_ProofofBaptismnan
956,2017-04-16,"St. Mary Parish, Corvallis, OR",Notice of Confirmation,Notation,,,003Dx00000nKjHtIAK,124,3042_Notation_NoticeofConfirmationnan
957,2017-04-16,"Episcopal Church of Good Samaritan, Corvallis, OR",Notice of Profession of Faith,Notation,,,003Dx00000nKjHtIAK,124,3042_Notation_NoticeofProfessionofFaithnan
958,1984-06-09,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjHuIAK,124,593_Notation_NoticeofHolyOrdersPresbyteral
959,1944-09-24,,Proof of Baptism,Notation,,,003Dx00000nKjHwIAK,124,2736_Notation_ProofofBaptismnan
960,1972-12-16,"St. Francis de Sales Cathedral, Oakland, CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjHwIAK,124,2736_Notation_NoticeofHolyOrdersDiaconate
961,1973-06-20,"Sts. Simon and Jude, Phoenix, AZ",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjHwIAK,124,2736_Notation_NoticeofHolyOrdersPresbyteral
962,1939-03-21,"Portland, Or",Proof of Baptism,Notation,,,003Dx00000nKjHxIAK,124,655_Notation_ProofofBaptismnan
963,1964-12-16,Rome,Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjciIAC,003Dx00000nKjHxIAK,124,655_Notation_NoticeofHolyOrdersPresbyteral
964,1992-12-06,"Moshi, Tanzania",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdWIAS,003Dx00000nKjHyIAK,124,614_Notation_NoticeofHolyOrdersPresbyteral
965,1982-02-07,"St. Jospeh, Salem, Oregon",Proof of Baptism,Notation,,,003Dx00000nKjI1IAK,124,664_Notation_ProofofBaptismnan
966,2017-06-03,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKjI1IAK,124,664_Notation_NoticeofHolyOrdersPresbyteral
967,1985-08-15,"Jejaf Parish, South Sudan",Notice of Confirmation,Notation,,,003Dx00000nKjI2IAK,124,2068_Notation_NoticeofConfirmationnan
968,2002-06-12,"Apostles of Jesus Shrine, Langata",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjI2IAK,124,2068_Notation_NoticeofHolyOrdersDiaconate
969,2003-08-23,"Robidire Adjumani Refugee Camp, Northern Uganda",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjaTIAS,003Dx00000nKjI2IAK,124,2068_Notation_NoticeofHolyOrdersPresbyteral
970,1947-01-27,"St. Anthony of Padua, Syracuse, NY",Proof of Baptism,Notation,,,003Dx00000nKjI3IAK,124,582_Notation_ProofofBaptismnan
971,1972-06-16,"Cathedral, Oakland, CA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdbIAC,003Dx00000nKjI3IAK,124,582_Notation_NoticeofHolyOrdersPresbyteral
972,2009-11-16,"Edgewater Christian Fellowship, Grants Pass, OR",Proof of Baptism,Notation,,,003Dx00000nKjI6IAK,124,1594_Notation_ProofofBaptismnan
973,2017-06-04,"St. Stephen Catholic Church, Portland, OR",Notice of Confirmation,Notation,,,003Dx00000nKjI6IAK,124,1594_Notation_NoticeofConfirmationnan
974,2017-06-04,"St. Stephen Catholic Church, Portland, OR",Notice of Profession of Faith,Notation,,,003Dx00000nKjI6IAK,124,1594_Notation_NoticeofProfessionofFaithnan
975,1963-08-21,,Notice of Matrimony,Notation,,,003Dx00000nKjI7IAK,124,414_Notation_NoticeofMatrimonynan
976,1982-11-20,"St. Charles Borromeo, Tacoma, WA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjI7IAK,124,414_Notation_NoticeofHolyOrdersDiaconate
977,1963-08-21,,Notice of Matrimony,Notation,,,003Dx00000nKjI8IAK,124,415_Notation_NoticeofMatrimonynan
978,1967-05-20,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjaDIAS,003Dx00000nKjICIA0,124,855_Notation_NoticeofHolyOrdersPresbyteral
979,1991-08-31,,Notice of Matrimony,Notation,,,003Dx00000nKjIDIA0,124,210_Notation_NoticeofMatrimonynan
980,2008-07-15,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjIFIA0,124,2314_Notation_NoticeofHolyOrdersPresbyteral
981,1962-06-23,,Notice of Matrimony,Notation,,,003Dx00000nKjIHIA0,124,244_Notation_NoticeofMatrimonynan
982,1990-09-08,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjIHIA0,124,244_Notation_NoticeofHolyOrdersDiaconate
983,1962-06-23,,Notice of Matrimony,Notation,,,003Dx00000nKjIKIA0,124,272_Notation_NoticeofMatrimonynan
984,1991-04-06,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjIWIA0,124,1520_Notation_NoticeofHolyOrdersPresbyteral
985,2023-02-14,"St. Cloud, MN",Notice of Holy Orders,Notation,Episcopal,,003Dx00000nKjIWIA0,124,1520_Notation_NoticeofHolyOrdersEpiscopal
986,1973-10-07,"Ascension Catholic Church, Portland, OR",Proof of Baptism,Notation,,,003Dx00000nKjIZIA0,124,442_Notation_ProofofBaptismnan
987,1991-03-30,,Notice of Confirmation,Notation,,,003Dx00000nKjIZIA0,124,442_Notation_NoticeofConfirmationnan
988,1999-07-10,,Notice of Matrimony,Notation,,,003Dx00000nKjIZIA0,124,442_Notation_NoticeofMatrimonynan
989,2007-06-09,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKjIbIAK,124,829_Notation_NoticeofHolyOrdersPresbyteral
990,1949-03-20,"Corpus Christi Church, San Francisco CA",Proof of Baptism,Notation,,,003Dx00000nKjIeIAK,124,261_Notation_ProofofBaptismnan
991,1986-03-22,,Notice of Matrimony,Notation,,,003Dx00000nKjIeIAK,124,261_Notation_NoticeofMatrimonynan
992,1980-09-26,"St. Francis Xavier Parish, Bali Nyonga, Cameroon",Notice of Matrimony,Notation,,,003Dx00000nKjImIAK,124,2092_Notation_NoticeofMatrimonynan
993,1960-01-24,"Shisong, Kumbo N.W.R, Cameroon",Proof of Baptism,Notation,,,003Dx00000nKjInIAK,124,2087_Notation_ProofofBaptismnan
994,1969-03-31,"Tatum, Cameroon",Notice of Confirmation,Notation,,,003Dx00000nKjInIAK,124,2087_Notation_NoticeofConfirmationnan
995,1980-09-26,"St. Francis Xavier Parish, Bali Nyonga, Cameroon",Notice of Matrimony,Notation,,,003Dx00000nKjInIAK,124,2087_Notation_NoticeofMatrimonynan
996,2020-07-25,"Our Lady of La Vang Church, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjIpIAK,124,2098_Notation_NoticeofHolyOrdersDiaconate
997,2021-06-19,"Our Lady of La Vang Church, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKjIpIAK,124,2098_Notation_NoticeofHolyOrdersPresbyteral
998,1999-03-06,Our Lady of Lavang Parish,Proof of Baptism,Notation,,,003Dx00000nKjIsIAK,124,543_Notation_ProofofBaptismnan
999,2014-05-01,,Notice of Confirmation,Notation,,,003Dx00000nKjIsIAK,124,543_Notation_NoticeofConfirmationnan
1000,1975-08-10,"Tracoi Parish, Xuan Loc, Vietnam",Proof of Baptism,Notation,,,003Dx00000nKjIxIAK,124,87_Notation_ProofofBaptismnan
1001,2000-01-07,,Notice of Matrimony,Notation,,,003Dx00000nKjIxIAK,124,87_Notation_NoticeofMatrimonynan
1002,2003-05-26,"Our Lady of Lavang Parish, Portland, OR",Proof of Baptism,Notation,,,003Dx00000nKjJ0IAK,124,2251_Notation_ProofofBaptismnan
1003,2003-05-26,"Our Lady of Lavang Church, Portland, OR",Notice of Confirmation,Notation,,,003Dx00000nKjJ0IAK,124,2251_Notation_NoticeofConfirmationnan
1004,2015-01-10,"Grand Prairie, TX",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjbqIAC,003Dx00000nKjJ4IAK,124,642_Notation_NoticeofHolyOrdersPresbyteral
1005,1969-05-01,"Da Lat Cathedral, Da Lat, Vietnam",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdgIAC,003Dx00000nKjSlIAK,124,698_Notation_NoticeofHolyOrdersPresbyteral
1006,1959-10-08,"Tan-viet Parish, Saigon, Vietnam",Proof of Baptism,Notation,,,003Dx00000nKjSmIAK,124,2985_Notation_ProofofBaptismnan
1007,1967-11-26,"Tan-viet Parish, Saigon, Vietnam",Notice of Confirmation,Notation,,,003Dx00000nKjSmIAK,124,2985_Notation_NoticeofConfirmationnan
1008,2000-05-20,"Southeast Asian Vicariate, Portland, OR",Notice of Matrimony,Notation,,,003Dx00000nKjSmIAK,124,2985_Notation_NoticeofMatrimonynan
1009,2012-06-09,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKjSnIAK,124,714_Notation_NoticeofHolyOrdersPresbyteral
1010,2004-04-17,,Notice of Matrimony,Notation,,,003Dx00000nKjSoIAK,124,291_Notation_NoticeofMatrimonynan
1011,2010-01-09,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjSpIAK,124,712_Notation_NoticeofHolyOrdersDiaconate
1012,2010-06-05,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjSpIAK,124,712_Notation_NoticeofHolyOrdersPresbyteral
1013,1994-06-11,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjSrIAK,124,743_Notation_NoticeofHolyOrdersPresbyteral
1014,2008-06-07,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKjStIAK,124,746_Notation_NoticeofHolyOrdersPresbyteral
1015,2023-06-09,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjSuIAK,124,3321_Notation_NoticeofHolyOrdersDiaconate
1016,1995-10-14,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjT0IAK,124,2831_Notation_NoticeofHolyOrdersPresbyteral
1017,2012-01-14,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjT2IAK,124,1252_Notation_NoticeofHolyOrdersPresbyteral
1018,1977-11-19,,Notice of Matrimony,Notation,,,003Dx00000nKjT5IAK,124,473_Notation_NoticeofMatrimonynan
1019,1955-03-17,"Bac Ha, Cu Chi, Viet Nam",Proof of Baptism,Notation,,,003Dx00000nKjT7IAK,124,472_Notation_ProofofBaptismnan
1020,1977-11-19,,Notice of Matrimony,Notation,,,003Dx00000nKjT7IAK,124,472_Notation_NoticeofMatrimonynan
1021,2004-06-05,"Holy Trinity, El Dorado Hills, CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjT7IAK,124,472_Notation_NoticeofHolyOrdersDiaconate
1022,1988-12-18,,Notice of Matrimony,Notation,,,003Dx00000nKjTAIA0,124,76_Notation_NoticeofMatrimonynan
1023,1957-05-26,"St. Andrew Church, Sumner, WA",Proof of Baptism,Notation,,,003Dx00000nKjTIIA0,124,2021_Notation_ProofofBaptismnan
1024,1981-12-12,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjTIIA0,124,2021_Notation_NoticeofHolyOrdersDiaconate
1025,1982-06-12,"Seattle, WA",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjTIIA0,124,2021_Notation_NoticeofHolyOrdersPresbyteral
1026,1971-06-26,,Notice of Matrimony,Notation,,,003Dx00000nKjTJIA0,124,303_Notation_NoticeofMatrimonynan
1027,2016-05-21,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjTMIA0,124,3058_Notation_NoticeofHolyOrdersPresbyteral
1028,1998-12-12,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjTTIA0,124,643_Notation_NoticeofHolyOrdersPresbyteral
1029,1996-08-22,"Bukinda Parish, Kabale Diocese, Uganda",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKja4IAC,003Dx00000nKjTVIA0,124,1514_Notation_NoticeofHolyOrdersPresbyteral
1030,1994-04-09,"Diocese of Umuahia, Abia State, Nigeria",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjTZIA0,124,1581_Notation_NoticeofHolyOrdersPresbyteral
1031,1995-03-04,"St. Agustine, Oakland, CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjTbIAK,124,629_Notation_NoticeofHolyOrdersDiaconate
1032,1996-04-13,"Basilica of the Sacred Heart, Notre Dame, IN",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdlIAC,003Dx00000nKjTbIAK,124,629_Notation_NoticeofHolyOrdersPresbyteral
1033,2005-06-11,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKjThIAK,124,809_Notation_NoticeofHolyOrdersPresbyteral
1034,2000-08-12,"Our Lady of Perpetual Help, Cottage Grove, OR",Proof of Baptism,Notation,,,003Dx00000nKjTpIAK,124,2813_Notation_ProofofBaptismnan
1035,2016-05-25,"St. Mary’s , Eugene, OR",Notice of Confirmation,Notation,,,003Dx00000nKjTpIAK,124,2813_Notation_NoticeofConfirmationnan
1036,1992-09-05,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZQIA0,003Dx00000nKjTqIAK,124,857_Notation_NoticeofHolyOrdersPresbyteral
1037,2000-07-22,"Fall River, MA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdIIAS,003Dx00000nKjTrIAK,124,656_Notation_NoticeofHolyOrdersPresbyteral
1038,1996-09-07,"Orussi Parish, Nebbi Diocese, Uganda",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdqIAC,003Dx00000nKjTuIAK,124,657_Notation_NoticeofHolyOrdersPresbyteral
1039,1969-05-10,"Mt. Michael Abbey, Elkhorn, Nebraska",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjarIAC,003Dx00000nKjTyIAK,124,616_Notation_NoticeofHolyOrdersPresbyteral
1040,1964-06-28,"St. Theresa of Avila Parish, West Roxbury, MA",Proof of Baptism,Notation,,,003Dx00000nKjU3IAK,124,3071_Notation_ProofofBaptismnan
1041,2012-10-20,"Mission Santa Clara, Santa Clara, CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjU3IAK,124,3071_Notation_NoticeofHolyOrdersDiaconate
1042,2013-06-08,"Blessed Sacrament Church, Hollywood, CA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdvIAC,003Dx00000nKjU3IAK,124,3071_Notation_NoticeofHolyOrdersPresbyteral
1043,2004-07-10,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjU6IAK,124,1602_Notation_NoticeofHolyOrdersPresbyteral
1044,2010-04-01,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjUAIA0,124,658_Notation_NoticeofHolyOrdersPresbyteral
1045,1973-02-02,"Innsbruck, Austria",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKje0IAC,003Dx00000nKjUFIA0,124,738_Notation_NoticeofHolyOrdersPresbyteral
1046,1982-12-01,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjUJIA0,124,1576_Notation_NoticeofHolyOrdersPresbyteral
1047,1981-10-10,,Notice of Matrimony,Notation,,,003Dx00000nKjUKIA0,124,228_Notation_NoticeofMatrimonynan
1048,1958-02-02,"St. Francis Catholic Church, Staunton VA",Proof of Baptism,Notation,,,003Dx00000nKizpIAC,124,316_Notation_ProofofBaptismnan
1049,1981-10-10,,Notice of Matrimony,Notation,,,003Dx00000nKizpIAC,124,316_Notation_NoticeofMatrimonynan
1050,2010-05-29,"St. Michael’s Cathedral, Toronto, Ontario",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKizpIAC,124,316_Notation_NoticeofHolyOrdersDiaconate
1051,1973-02-02,"Innsbruck, Austria",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKje0IAC,003Dx00000nKizqIAC,124,1265_Notation_NoticeofHolyOrdersPresbyteral
1052,2007-05-30,Kibuye,Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjajIAC,003Dx00000nKizrIAC,124,747_Notation_NoticeofHolyOrdersPresbyteral
1053,1983-07-09,St. Paul Parish Amiri Orlu,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKizwIAC,124,568_Notation_NoticeofHolyOrdersPresbyteral
1054,2017-12-08,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKizxIAC,124,2978_Notation_NoticeofHolyOrdersPresbyteral
1055,1998-07-11,,Notice of Matrimony,Notation,,,003Dx00000nKj00IAC,124,146_Notation_NoticeofMatrimonynan
1056,1966-06-04,Mexico City,Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKje5IAC,003Dx00000nKj05IAC,124,716_Notation_NoticeofHolyOrdersPresbyteral
1057,1998-08-12,"Apostles of Jesus Shrine, Nairobi, Kenya",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj09IAC,124,885_Notation_NoticeofHolyOrdersDiaconate
1058,1999-08-13,"Apostles of Jesus Shrine, Nairobi, Kenya",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj09IAC,124,885_Notation_NoticeofHolyOrdersPresbyteral
1059,1974-03-24,"Rome, Italy",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjaUIAS,003Dx00000nKj0CIAS,124,594_Notation_NoticeofHolyOrdersPresbyteral
1060,2012-10-12,"Abbey Church, Mount Angel Abbey, Saint Benedict, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj0DIAS,124,595_Notation_NoticeofHolyOrdersDiaconate
1061,2013-06-08,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKj0DIAS,124,595_Notation_NoticeofHolyOrdersPresbyteral
1062,2017-06-03,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKj0JIAS,124,877_Notation_NoticeofHolyOrdersPresbyteral
1063,1963-11-03,"Sts. Peter and Paul , Tucson, AZ",Proof of Baptism,Notation,,,003Dx00000nKj0NIAS,124,775_Notation_ProofofBaptismnan
1064,1995-05-27,"St. Dominic, San Francisco, CA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjeAIAS,003Dx00000nKj0NIAS,124,775_Notation_NoticeofHolyOrdersPresbyteral
1065,1973-04-21,,Notice of Matrimony,Notation,,,003Dx00000nKj0PIAS,124,315_Notation_NoticeofMatrimonynan
1066,1959-11-21,"St. Cecilia, Portland OR",Proof of Baptism,Notation,,,003Dx00000nKj0QIAS,124,75_Notation_ProofofBaptismnan
1067,1973-04-21,,Notice of Matrimony,Notation,,,003Dx00000nKj0QIAS,124,75_Notation_NoticeofMatrimonynan
1068,2007-11-03,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj0QIAS,124,75_Notation_NoticeofHolyOrdersDiaconate
1069,2003-06-21,"Tyler, Texas",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjeFIAS,003Dx00000nKj0VIAS,124,874_Notation_NoticeofHolyOrdersPresbyteral
1070,1977-06-04,"St. Henry, Gresham",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKj2cIAC,003Dx00000nKj0WIAS,124,830_Notation_NoticeofHolyOrdersPresbyteral
1071,2011-06-18,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj0ZIAS,124,1600_Notation_NoticeofHolyOrdersPresbyteral
1072,1936-01-26,"St. John the Apostle, Oregon City OR",Proof of Baptism,Notation,,,003Dx00000nKj0aIAC,124,191_Notation_ProofofBaptismnan
1073,1962-11-17,,Notice of Matrimony,Notation,,,003Dx00000nKj0aIAC,124,191_Notation_NoticeofMatrimonynan
1074,2005-11-05,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj0aIAC,124,191_Notation_NoticeofHolyOrdersDiaconate
1075,1962-11-17,,Notice of Matrimony,Notation,,,003Dx00000nKj0bIAC,124,107_Notation_NoticeofMatrimonynan
1076,2001-12-28,"Busan, South Korea",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjeKIAS,003Dx00000nKj0eIAC,124,717_Notation_NoticeofHolyOrdersPresbyteral
1077,1947-04-13,"St. John the Baptist, San Lorenzo CA",Proof of Baptism,Notation,,,003Dx00000nKj0mIAC,124,352_Notation_ProofofBaptismnan
1078,1971-08-15,,Notice of Matrimony,Notation,,,003Dx00000nKj0mIAC,124,352_Notation_NoticeofMatrimonynan
1079,1998-12-05,"Cathedral of the Annunciation, Stockton CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj0mIAC,124,352_Notation_NoticeofHolyOrdersDiaconate
1080,2004-04-17,Basilica of the Sacred Heart Notre Dame,Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjbpIAC,003Dx00000nKj0nIAC,124,617_Notation_NoticeofHolyOrdersPresbyteral
1081,1934-05-20,"Sacred Heart Catholic Church, Dayton OH",Proof of Baptism,Notation,,,003Dx00000nKj0qIAC,124,72_Notation_ProofofBaptismnan
1082,1960-07-16,,Notice of Matrimony,Notation,,,003Dx00000nKj0qIAC,124,72_Notation_NoticeofMatrimonynan
1083,2002-11-23,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj0qIAC,124,72_Notation_NoticeofHolyOrdersDiaconate
1084,1960-07-16,,Notice of Matrimony,Notation,,,003Dx00000nKj0rIAC,124,283_Notation_NoticeofMatrimonynan
1085,2000-07-22,,Notice of Matrimony,Notation,,,003Dx00000nKj0tIAC,124,425_Notation_NoticeofMatrimonynan
1086,1970-07-16,"St. Paschal Baylon, Thousand Oaks, CA",Proof of Baptism,Notation,,,003Dx00000nKj0uIAC,124,424_Notation_ProofofBaptismnan
1087,1998-04-11,,Notice of Confirmation,Notation,,,003Dx00000nKj0uIAC,124,424_Notation_NoticeofConfirmationnan
1088,2000-07-22,,Notice of Matrimony,Notation,,,003Dx00000nKj0uIAC,124,424_Notation_NoticeofMatrimonynan
1089,2019-10-26,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj0uIAC,124,424_Notation_NoticeofHolyOrdersDiaconate
1090,2010-06-26,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj0yIAC,124,718_Notation_NoticeofHolyOrdersDiaconate
1091,2011-09-03,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj0yIAC,124,718_Notation_NoticeofHolyOrdersPresbyteral
1092,1983-07-28,"Jaffna, Sri Lanka",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjePIAS,003Dx00000nKj10IAC,124,776_Notation_NoticeofHolyOrdersPresbyteral
1093,1991-03-23,,Notice of Matrimony,Notation,,,003Dx00000nKj13IAC,124,1563_Notation_NoticeofMatrimonynan
1094,1996-06-16,"Holy Family Parish, Keenesburg, CO",Proof of Baptism,Notation,,,003Dx00000nKj15IAC,124,2733_Notation_ProofofBaptismnan
1095,2012-05-16,"St. Patrick, Canby, OR",Notice of Confirmation,Notation,,,003Dx00000nKj15IAC,124,2733_Notation_NoticeofConfirmationnan
1096,1975-08-09,San Luis Potosi,Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjceIAC,003Dx00000nKj1JIAS,124,1285_Notation_NoticeofHolyOrdersPresbyteral
1097,1989-12-27,,Notice of Matrimony,Notation,,,003Dx00000nKj1KIAS,124,371_Notation_NoticeofMatrimonynan
1098,1975-09-08,San Luis Potosi,Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjaEIAS,003Dx00000nKj1NIAS,124,867_Notation_NoticeofHolyOrdersPresbyteral
1099,1994-01-01,"Villa De Guadalupe, Guatemala City, Guatemala",Proof of Baptism,Notation,,,003Dx00000nKj1RIAS,124,3019_Notation_ProofofBaptismnan
1100,1965-01-29,"Our Lady of Lourdes, La Loma, Quezon City, Philippines",Proof of Baptism,Notation,,,003Dx00000nKj1SIAS,124,269_Notation_ProofofBaptismnan
1101,1989-12-27,,Notice of Matrimony,Notation,,,003Dx00000nKj1SIAS,124,269_Notation_NoticeofMatrimonynan
1102,2019-10-26,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj1SIAS,124,269_Notation_NoticeofHolyOrdersDiaconate
1103,1983-02-12,,Notice of Matrimony,Notation,,,003Dx00000nKj1TIAS,124,161_Notation_NoticeofMatrimonynan
